name,category,fame_tier,pageviews_monthly_avg,model,model_id,param_class,knowledge_cutoff,confidence,recognition_score,result_count,recognized,matched_person
Andreas Ottl,athlete,deuuniq,1231,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,60,60,1,True,True
Andreas Ottl,athlete,deuuniq,1231,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Andreas Ottl,athlete,deuuniq,1231,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Andreas Ottl,athlete,deuuniq,1231,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Andreas Ottl,athlete,deuuniq,1231,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Andreas Ottl,athlete,deuuniq,1231,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Anita Höfer,actor,low,133,GPT-5.5,openai/gpt-5.5,frontier,2025-12,45,45,1,True,True
Anita Höfer,actor,low,133,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,55,55,1,True,True
Anita Höfer,actor,low,133,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Anita Höfer,actor,low,133,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,95,95,1,True,True
Anita Höfer,actor,low,133,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,45,45,1,True,True
Anita Höfer,actor,low,133,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,72,72,1,True,True
Anita Höfer,actor,low,133,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Anita Höfer,actor,low,133,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
Anita Höfer,actor,low,133,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,1,False,True
Anita Höfer,actor,low,133,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,60,60,1,True,True
Anita Höfer,actor,low,133,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Anita Höfer,actor,low,133,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Anita Höfer,actor,low,133,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Ann Brashares,novelist,pdcopyright,1451,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Ann Brashares,novelist,pdcopyright,1451,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Ann Brashares,novelist,pdcopyright,1451,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Ann Brashares,novelist,pdcopyright,1451,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,100,100,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,90,90,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Qwen3 8B,qwen/qwen3-8b,small,2025-04,95,95,1,True,True
Ann Brashares,novelist,pdcopyright,1451,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Annemarie Schwarzenbach,journalist,high,2551,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,84,2,True,True
Annemarie Schwarzenbach,journalist,high,2551,Qwen3 8B,qwen/qwen3-8b,small,2025-04,85,85,1,True,True
Annemarie Schwarzenbach,journalist,high,2551,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Annie Girardot,actor,high,5088,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Annie Girardot,actor,high,5088,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Annie Girardot,actor,high,5088,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Annie Girardot,actor,high,5088,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Annie Girardot,actor,high,5088,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Annie Girardot,actor,high,5088,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Annie Girardot,actor,high,5088,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Annie Girardot,actor,high,5088,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Annie Girardot,actor,high,5088,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Annie Girardot,actor,high,5088,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Annie Girardot,actor,high,5088,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Annie Girardot,actor,high,5088,Qwen3 8B,qwen/qwen3-8b,small,2025-04,70,70,1,True,True
Annie Girardot,actor,high,5088,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,GPT-5.5,openai/gpt-5.5,frontier,2025-12,95,95,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,96,96,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,60,60,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Qwen3 8B,qwen/qwen3-8b,small,2025-04,50,50,1,True,True
Antonio Carlo Napoleone Gallenga,journalist,low,108,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,1,False,True
Antonio Segni,politician,high,2555,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Antonio Segni,politician,high,2555,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Antonio Segni,politician,high,2555,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Antonio Segni,politician,high,2555,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Antonio Segni,politician,high,2555,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Antonio Segni,politician,high,2555,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,99,99,1,True,True
Antonio Segni,politician,high,2555,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,100,100,1,True,True
Antonio Segni,politician,high,2555,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Antonio Segni,politician,high,2555,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Antonio Segni,politician,high,2555,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Antonio Segni,politician,high,2555,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Antonio Segni,politician,high,2555,Qwen3 8B,qwen/qwen3-8b,small,2025-04,90,90,1,True,True
Antonio Segni,politician,high,2555,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,100,100,1,True,True
Armando Guebuza,politician,nameuniq,2152,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Armando Guebuza,politician,nameuniq,2152,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Armando Guebuza,politician,nameuniq,2152,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Armando Guebuza,politician,nameuniq,2152,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Armando Guebuza,politician,nameuniq,2152,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,90,90,1,True,True
Armando Guebuza,politician,nameuniq,2152,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Armando Guebuza,politician,nameuniq,2152,Qwen3 8B,qwen/qwen3-8b,small,2025-04,95,95,1,True,True
Armando Guebuza,politician,nameuniq,2152,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,90,90,1,True,True
Armin Meier,actor,nameshared,1009,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,55,55,1,True,True
Armin Meier,actor,nameshared,1009,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Armin Meier,actor,nameshared,1009,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Armin Meier,actor,nameshared,1009,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,85,89,2,True,True
Armin Meier,actor,nameshared,1009,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Armin Meier,actor,nameshared,1009,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Avery Corman,novelist,pdcopyright,1184,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Avery Corman,novelist,pdcopyright,1184,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,GPT-5.5,openai/gpt-5.5,frontier,2025-12,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,60,60,1,True,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Qwen3 8B,qwen/qwen3-8b,small,2025-04,50,50,1,True,True
Aḥmad Ibn-Muḥammad al- Maidānī,scientist,low,171,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Babett Peter,athlete,deuuniq,850,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,85,85,1,True,True
Babett Peter,athlete,deuuniq,850,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Babett Peter,athlete,deuuniq,850,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,98,98,1,True,True
Babett Peter,athlete,deuuniq,850,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,95,95,1,True,True
Babett Peter,athlete,deuuniq,850,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Babett Peter,athlete,deuuniq,850,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Baldwin Spencer,politician,nameuniq,1014,GPT-5.5,openai/gpt-5.5,frontier,2025-12,98,98,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,90,90,1,True,True
Baldwin Spencer,politician,nameuniq,1014,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,80,80,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,95,90,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,85,85,1,True,True
Baldwin Spencer,politician,nameuniq,1014,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,96,96,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,90,90,1,True,True
Baldwin Spencer,politician,nameuniq,1014,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,80,80,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,80,80,1,True,True
Baldwin Spencer,politician,nameuniq,1014,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Baldwin Spencer,politician,nameuniq,1014,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Baron Max Wladimir von Beck,politician,low,178,GPT-5.5,openai/gpt-5.5,frontier,2025-12,93,93,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,80,80,1,True,True
Baron Max Wladimir von Beck,politician,low,178,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,70,70,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,95,95,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,0,0,0,False,True
Baron Max Wladimir von Beck,politician,low,178,GPT-5.4 Mini,openai/gpt-5.4-mini,mid,unknown,96,96,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Kimi K2 0905,moonshotai/kimi-k2-0905,large,2025-04,85,85,1,True,True
Baron Max Wladimir von Beck,politician,low,178,DeepSeek V4 Flash,deepseek/deepseek-v4-flash,large,2025-07,90,90,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Meta Llama 3.3 70B Instruct,meta-llama/llama-3.3-70b-instruct,large,2023-12,20,20,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Z.ai GLM 4.7 Flash,z-ai/glm-4.7-flash,mid,unknown,100,100,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Mistral Small 3.2 24B Instruct,mistralai/mistral-small-3.2-24b-instruct,mid,2025-06,70,70,1,True,True
Baron Max Wladimir von Beck,politician,low,178,Qwen3 8B,qwen/qwen3-8b,small,2025-04,0,0,0,False,True
Baron Max Wladimir von Beck,politician,low,178,Meta Llama 3.2 1B Instruct,meta-llama/llama-3.2-1b-instruct,small,2023-12,0,0,0,False,True
Barry N. Malzberg,novelist,pdcopyright,928,GPT-5.5,openai/gpt-5.5,frontier,2025-12,99,99,1,True,True
Barry N. Malzberg,novelist,pdcopyright,928,Claude Opus 4.8,anthropic/claude-opus-4.8,frontier,2025-08,95,95,1,True,True
Barry N. Malzberg,novelist,pdcopyright,928,xAI Grok 4.20,x-ai/grok-4.20,frontier,2024-11,90,90,1,True,True
Barry N. Malzberg,novelist,pdcopyright,928,Google Gemini 3.1 Flash Lite,google/gemini-3.1-flash-lite,frontier,2026-02,100,100,1,True,True
Barry N. Malzberg,novelist,pdcopyright,928,Claude Haiku 4.5,anthropic/claude-haiku-4.5,mid,2025-02,92,92,1,True,True
